sensor_name,stream_temperature,timestamp,flow_quantity,flow_temp,flowTimeIndex_delta,rowid,Property
Bathroom 1st floor - main-Faucet,Hot,20:55.1,0,13.002,0,553916969,FW63
Bathroom 1st floor - main-Faucet,Hot,32:03.6,0,16.049,0,635230071,FW63
Bathroom 1st floor - main-Faucet,Hot,03:44.9,0,30.396,0,477639479,FW63
Bathroom 1st floor - main-Faucet,Hot,23:32.1,0,17.651,0,497056675,FW63
Bathroom 1st floor - main-Faucet,Cold,35:48.9,0,15.86,0,659208932,FW63
Bathroom 1st floor - main-Faucet,Cold,39:44.7,0,16.4,0,478184403,FW63
Bathroom 1st floor - main-Faucet,Hot,24:18.9,0.036,16.157,0.75,610776380,FW63
Bathroom 1st floor - main-Faucet,Hot,26:07.3,0,17.254,0,443948849,FW63
Bathroom 1st floor - main-Faucet,Cold,13:26.7,0.85,16.802,15.5,695580875,FW63
Bathroom 1st floor - main-Faucet,Hot,27:35.8,0,15.096,0,680407892,FW63
Bathroom 1st floor - main-Faucet,Cold,47:15.4,0,15.887,0,522383885,FW63
Bathroom 1st floor - main-Faucet,Cold,26:23.5,0,18.387,0,419461559,FW63
Bathroom 1st floor - main-Faucet,Cold,23:27.2,0,15.343,0.25,413817508,FW63
Bathroom 1st floor - main-Faucet,Hot,42:19.5,0,15.995,0,425455950,FW63
Bathroom 1st floor - main-Faucet,Cold,50:02.8,0,17.095,0,450502062,FW63
Bathroom 1st floor - main-Faucet,Cold,54:29.5,0,11.735,0,593675542,FW63
Bathroom 1st floor - main-Faucet,Cold,47:13.4,0,15.914,0,525579071,FW63
Bathroom 1st floor - main-Faucet,Hot,48:58.3,0.59,16.022,15,643935401,FW63
Bathroom 1st floor - main-Faucet,Hot,50:24.8,0,32.464,0,417872804,FW63
Bathroom 1st floor - main-Faucet,Hot,02:17.6,0,16.507,0,612817022,FW63
Bathroom 1st floor - main-Faucet,Hot,18:53.2,0,16.802,0,556473527,FW63
Bathroom 1st floor - main-Faucet,Cold,45:01.9,0.1,19.631,38.25,638114880,FW63
Bathroom 1st floor - main-Faucet,Hot,30:19.1,0,15.014,0,610190111,FW63
Bathroom 1st floor - main-Faucet,Cold,59:14.0,0,15.941,0,524469219,FW63
Bathroom 1st floor - main-Faucet,Cold,26:21.5,0,18.308,0,422423120,FW63
Bathroom 1st floor - main-Faucet,Hot,47:09.5,0,14.045,0,531517590,FW63
Bathroom 1st floor - main-Faucet,Cold,11:06.7,0,15.398,0,535491999,FW63
Bathroom 1st floor - main-Faucet,Cold,36:55.0,0,18.02,0,372852992,FW63
Bathroom 1st floor - main-Faucet,Cold,45:44.5,0,15.643,0,666257994,FW63
Bathroom 1st floor - main-Faucet,Hot,32:46.5,0,16.238,0,567020415,FW63
Bathroom 1st floor - main-Faucet,Cold,54:50.7,2.325,17.546,39.5,560509662,FW63
Bathroom 1st floor - main-Faucet,Cold,45:37.5,0.028,13.116,4.5,581323012,FW63
Bathroom 1st floor - main-Faucet,Cold,48:52.2,0,19.322,0,376804763,FW63
Bathroom 1st floor - main-Faucet,Hot,24:06.0,0.195,31.846,5,631308105,FW63
Bathroom 1st floor - main-Faucet,Cold,19:51.1,0,17.44,0,468286186,FW63
Bathroom 1st floor - main-Faucet,Hot,57:38.9,0.01,15.425,0.5,675682294,FW63
Bathroom 1st floor - main-Faucet,Cold,35:31.7,0,18.907,0,497612606,FW63
Bathroom 1st floor - main-Faucet,Cold,48:38.1,0,16.427,0,580177177,FW63
Bathroom 1st floor - main-Faucet,Cold,52:36.7,0,20.45,0,399613911,FW63
Bathroom 1st floor - main-Faucet,Hot,07:34.9,0,17.148,0,492875935,FW63
Bathroom 1st floor - main-Faucet,Hot,43:40.6,0,14.407,0,672747453,FW63
Bathroom 1st floor - main-Faucet,Hot,44:30.7,0,15.86,0,408681322,FW63
Bathroom 1st floor - main-Faucet,Hot,35:20.8,0,15.86,0,514075187,FW63
Bathroom 1st floor - main-Faucet,Hot,03:33.6,0,23.36,0,683982035,FW63
Bathroom 1st floor - main-Faucet,Hot,37:08.9,0,18.282,0,441238567,FW63
Bathroom 1st floor - main-Faucet,Hot,14:03.0,0,16.076,0,450502027,FW63
Bathroom 1st floor - main-Faucet,Cold,15:20.3,0.171,14.987,9.25,424371349,FW63
Bathroom 1st floor - main-Faucet,Hot,08:31.9,0,17.148,0,406805743,FW63
Bathroom 1st floor - main-Faucet,Hot,36:54.0,0,16.13,0,374416312,FW63
Bathroom 1st floor - main-Faucet,Hot,27:05.9,0.643,40.329,10.25,631308118,FW63
Bathroom 1st floor - main-Faucet,Cold,59:08.1,0,15.452,0,533504700,FW63
Bathroom 1st floor - main-Faucet,Hot,11:03.7,0,13.681,0,540275919,FW63
Bathroom 1st floor - main-Faucet,Hot,25:58.1,0,24.419,0,643935412,FW63
Bathroom 1st floor - main-Faucet,Cold,42:19.5,0,16.882,0,425455949,FW63
Bathroom 1st floor - main-Faucet,Hot,22:28.0,0,12.916,0,596298734,FW63
Bathroom 1st floor - main-Faucet,Cold,58:01.5,0,19.656,0,638453497,FW63
Bathroom 1st floor - main-Faucet,Cold,54:52.0,0,15.833,0,558498866,FW63
Bathroom 1st floor - main-Faucet,Cold,42:04.5,0,18.308,0,447795119,FW63
Bathroom 1st floor - main-Faucet,Cold,47:17.4,0,16.346,0,519135820,FW63
Bathroom 1st floor - main-Faucet,Hot,38:24.1,0,18.855,0,418403527,FW63
Bathroom 1st floor - main-Faucet,Hot,59:53.9,1.434,36.195,36.25,374416329,FW63
Bathroom 1st floor - main-Faucet,Hot,19:54.7,0,14.794,0,462811836,FW63
Bathroom 1st floor - main-Faucet,Cold,06:34.2,0,17.44,0,403094037,FW63
Bathroom 1st floor - main-Faucet,Cold,18:16.2,0,17.175,0,615123551,FW63
Bathroom 1st floor - main-Faucet,Cold,23:24.2,0,17.81,0,508970644,FW63
Bathroom 1st floor - main-Faucet,Cold,23:57.7,1.575,13.877,24.5,644518018,FW63
Bathroom 1st floor - main-Faucet,Hot,44:41.0,0,19.322,0,393751102,FW63
Bathroom 1st floor - main-Faucet,Cold,07:26.3,0,18.569,0,415424731,FW63
Bathroom 1st floor - main-Faucet,Hot,15:57.8,0.063,17.175,1.75,368923478,FW63
Bathroom 1st floor - main-Faucet,Cold,36:46.0,0,13.849,0.25,476000770,FW63
Bathroom 1st floor - main-Faucet,Cold,37:39.0,0,16.668,0,675097708,FW63
Bathroom 1st floor - main-Faucet,Hot,45:42.5,0,14.017,0,669495012,FW63
Bathroom 1st floor - main-Faucet,Cold,59:53.9,0.869,12.372,36.5,374416328,FW63
Bathroom 1st floor - main-Faucet,Hot,01:22.1,0,20.704,0,703226469,FW63
Bathroom 1st floor - main-Faucet,Cold,40:53.8,0.007,22.416,0.5,555910174,FW63
Bathroom 1st floor - main-Faucet,Hot,22:37.2,1.451,41.719,35.75,399080382,FW63
Bathroom 1st floor - main-Faucet,Cold,57:56.9,0,13.765,0,646023689,FW63
Bathroom 1st floor - main-Faucet,Cold,24:37.8,0,17.704,0,398253511,FW63
Bathroom 1st floor - main-Faucet,Cold,19:55.2,0.182,16.828,6.75,648927289,FW63
Bathroom 1st floor - main-Faucet,Cold,56:34.7,0,18.334,0,493425192,FW63
Bathroom 1st floor - main-Faucet,Cold,24:18.9,0.011,17.228,0.5,610776379,FW63
Bathroom 1st floor - main-Faucet,Cold,08:49.3,0,18.804,0,562772023,FW63
Bathroom 1st floor - main-Faucet,Hot,33:17.6,0.05,18.673,1.25,428488494,FW63
Bathroom 1st floor - main-Faucet,Cold,46:43.7,0,16.641,0,571130478,FW63
Bathroom 1st floor - main-Faucet,Hot,10:14.3,0,16.882,0,433079676,FW63
Bathroom 1st floor - main-Faucet,Hot,21:09.2,0,20.271,0,723734699,FW63
Bathroom 1st floor - main-Faucet,Hot,03:35.6,0,15.069,0,680999525,FW63
Bathroom 1st floor - main-Faucet,Cold,20:10.3,0,18.203,0,439319780,FW63
Bathroom 1st floor - main-Faucet,Hot,34:12.5,0,17.757,0,436081012,FW63
Bathroom 1st floor - main-Faucet,Hot,00:51.8,0,16.775,0,377330066,FW63
Bathroom 1st floor - main-Faucet,Hot,58:36.1,0,13.286,0,583347804,FW63
Bathroom 1st floor - main-Faucet,Cold,43:36.7,0,19.347,0,490384953,FW63
Bathroom 1st floor - main-Faucet,Hot,04:25.2,0,18.151,0,600642201,FW63
Bathroom 1st floor - main-Faucet,Hot,11:26.6,0,16.721,0,505370363,FW63
Bathroom 1st floor - main-Faucet,Cold,42:17.4,0.086,17.783,27.25,612817039,FW63
Bathroom 1st floor - main-Faucet,Hot,56:54.9,0,12.888,0,553916978,FW63
Bathroom 1st floor - main-Faucet,Cold,10:59.8,0,13.933,0,546544639,FW63
Bathroom 1st floor - main-Faucet,Hot,46:08.1,0,15.288,0,627947706,FW63
Bathroom 1st floor - main-Faucet,Hot,52:43.9,0,17.095,0,389240007,FW63
Bathroom 1st floor - main-Faucet,Cold,39:33.4,0,16.184,0,684303841,FW63
Bathroom 1st floor - main-Faucet,Hot,31:36.1,0,17.862,0,490934168,FW63
Bathroom 1st floor - main-Faucet,Hot,53:29.5,0.395,22.391,19.5,593675541,FW63
Bathroom 1st floor - main-Faucet,Cold,10:44.9,0,18.072,0,569616942,FW63
Bathroom 1st floor - main-Faucet,Hot,21:45.6,1.514,22.789,39.75,568478954,FW63
Bathroom 1st floor - main-Faucet,Cold,57:30.0,0,17.042,0,689934983,FW63
Bathroom 1st floor - main-Faucet,Hot,37:58.3,0,15.507,0,457594966,FW63
Bathroom 1st floor - main-Faucet,Hot,11:00.8,0,12.831,0,544855021,FW63
Bathroom 1st floor - main-Faucet,Hot,15:41.5,0,18.282,0,482622547,FW63
Bathroom 1st floor - main-Faucet,Hot,50:23.7,0,17.599,0,419461552,FW63
Bathroom 1st floor - main-Faucet,Cold,39:41.7,0,20.118,0,482622538,FW63
Bathroom 1st floor - main-Faucet,Cold,15:41.5,0,20.169,0,482622546,FW63
Bathroom 1st floor - main-Faucet,Cold,34:16.5,0,20.144,0,430113766,FW63
Bathroom 1st floor - main-Faucet,Cold,12:53.4,0,17.572,0,374942675,FW63
Bathroom 1st floor - main-Faucet,Hot,16:49.4,0,20.144,0,380765383,FW63
Bathroom 1st floor - main-Faucet,Cold,47:13.8,0.154,18.334,6.25,434160152,FW63
Bathroom 1st floor - main-Faucet,Cold,25:58.7,0,16.935,0,457053125,FW63
Bathroom 1st floor - main-Faucet,Cold,18:55.2,0,16.775,0,648927287,FW63
Bathroom 1st floor - main-Faucet,Hot,51:22.3,0.709,14.49,17,605272344,FW63
Bathroom 1st floor - main-Faucet,Hot,11:37.9,0.25,23.607,10,488439015,FW63
Bathroom 1st floor - main-Faucet,Cold,37:24.9,0,17.44,0,698269044,FW63
Bathroom 1st floor - main-Faucet,Hot,14:50.6,0.078,18.308,1.5,560509675,FW63
Bathroom 1st floor - main-Faucet,Hot,02:07.1,0,17.148,0,444243958,FW63
Bathroom 1st floor - main-Faucet,Cold,58:59.2,0,13.933,0,547107925,FW63
Bathroom 1st floor - main-Faucet,Hot,39:33.4,0,18.334,0,684303842,FW63
Bathroom 1st floor - main-Faucet,Cold,11:18.6,0,15.37,0,517706796,FW63
Bathroom 1st floor - main-Faucet,Hot,06:15.6,0,15.561,0,616014053,FW63
Bathroom 1st floor - main-Faucet,Hot,59:46.9,0,15.233,0,475155570,FW63
Bathroom 1st floor - main-Faucet,Hot,58:06.8,0,14.739,0,630265278,FW63
Bathroom 1st floor - main-Faucet,Hot,07:03.8,0,20.195,0,359980097,FW63
Bathroom 1st floor - main-Faucet,Hot,47:11.5,0,14.212,0,528407482,FW63
Bathroom 1st floor - main-Faucet,Cold,05:18.5,0,18.256,0,708178875,FW63
Bathroom 1st floor - main-Faucet,Hot,17:33.4,0,14.156,0.25,587649237,FW63
Bathroom 1st floor - main-Faucet,Hot,09:38.5,0,18.02,0,487339292,FW63
Bathroom 1st floor - main-Faucet,Hot,35:16.8,0,14.49,0,520251212,FW63
Bathroom 1st floor - main-Faucet,Cold,49:22.3,0.037,14.434,3.25,605272338,FW63
Bathroom 1st floor - main-Faucet,Hot,49:41.3,1.158,44.192,34.25,483176482,FW63
Bathroom 1st floor - main-Faucet,Cold,07:39.8,0,15.779,0,673930108,FW63
Bathroom 1st floor - main-Faucet,Cold,37:28.8,0,18.308,0.25,411657308,FW63
Bathroom 1st floor - main-Faucet,Cold,09:08.6,0,21.261,0,724654047,FW63
Bathroom 1st floor - main-Faucet,Hot,09:08.6,0,20.092,0,724654049,FW63
Bathroom 1st floor - main-Faucet,Cold,45:08.4,0,21.337,0,724654056,FW63
Bathroom 1st floor - main-Faucet,Cold,34:07.9,0,21.639,0.25,725844081,FW63
Bathroom 1st floor - main-Faucet,Hot,57:08.0,0,20.144,0,725844072,FW63
Bathroom 1st floor - main-Faucet,Cold,33:07.8,0,21.664,0,725844079,FW63
Bathroom 1st floor - main-Faucet,Hot,33:07.8,0,20.322,0,725844080,FW63
Bathroom 1st floor - main-Faucet,Cold,35:07.9,0.349,21.362,7.25,725844083,FW63
Bathroom 1st floor - main-Faucet,Hot,35:07.9,0.143,20.399,7.25,725844084,FW63
Bathroom 1st floor - main-Faucet,Hot,41:48.8,0,25.688,0,659208938,FW63
Bathroom 1st floor - main-Faucet,Hot,02:01.4,0,16.962,0,452424057,FW63
Bathroom 1st floor - main-Faucet,Cold,41:52.0,0,16.211,0,653706520,FW63
Bathroom 1st floor - main-Faucet,Cold,58:07.7,0,16.238,0,628523631,FW63
Bathroom 1st floor - main-Faucet,Cold,45:21.1,0.237,20.653,10.25,422974668,FW63
Bathroom 1st floor - main-Faucet,Cold,32:46.5,0,17.466,0,567020414,FW63
Bathroom 1st floor - main-Faucet,Hot,06:38.3,0.965,29.084,32.75,487887761,FW63
Bathroom 1st floor - main-Faucet,Hot,58:45.3,0,24.419,0,569050122,FW63
Bathroom 1st floor - main-Faucet,Cold,46:58.6,0,13.737,0,547981297,FW63
Bathroom 1st floor - main-Faucet,Hot,59:25.0,0,16.935,0,507917311,FW63
Bathroom 1st floor - main-Faucet,Hot,50:21.7,0,16.211,0,421876085,FW63
Bathroom 1st floor - main-Faucet,Cold,34:09.5,0,16.641,0,625912099,FW63
Bathroom 1st floor - main-Faucet,Hot,23:06.3,0,14.073,0,536050117,FW63
Bathroom 1st floor - main-Faucet,Cold,43:04.3,0,15.452,0.25,634339906,FW63
Bathroom 1st floor - main-Faucet,Hot,11:29.5,0,17.678,0,501230821,FW63
Bathroom 1st floor - main-Faucet,Cold,09:53.1,0,19.631,0,465282499,FW63
Bathroom 1st floor - main-Faucet,Hot,01:57.5,0,14.794,0,458704356,FW63
Bathroom 1st floor - main-Faucet,Cold,02:02.4,0,17.44,0,451042899,FW63
Bathroom 1st floor - main-Faucet,Hot,22:35.3,0,12.859,0,584492701,FW63
Bathroom 1st floor - main-Faucet,Cold,51:33.0,0,16.668,0,684893736,FW63
Bathroom 1st floor - main-Faucet,Cold,34:59.0,0,13.905,0,547671485,FW63
Bathroom 1st floor - main-Faucet,Hot,20:47.9,0,16.908,0,564769075,FW63
Bathroom 1st floor - main-Faucet,Cold,35:27.8,0,18.23,0,503727424,FW63
Bathroom 1st floor - main-Faucet,Hot,25:22.4,0,21.211,0,702743803,FW63
Bathroom 1st floor - main-Faucet,Hot,23:48.1,0,14.959,0,472974795,FW63
Bathroom 1st floor - main-Faucet,Cold,10:09.3,0,16.695,0,625912107,FW63
Bathroom 1st floor - main-Faucet,Cold,35:19.8,0,16.319,0,515692759,FW63
Bathroom 1st floor - main-Faucet,Cold,46:34.5,0,14.739,0,586202395,FW63
Bathroom 1st floor - main-Faucet,Hot,50:48.0,0.066,23.903,1.5,383370922,FW63
Bathroom 1st floor - main-Faucet,Cold,21:37.2,0,21.715,0,399080379,FW63
Bathroom 1st floor - main-Faucet,Cold,35:20.8,0,16.935,0,514075186,FW63
Bathroom 1st floor - main-Faucet,Hot,27:23.0,0,16.48,0,701561283,FW63
Bathroom 1st floor - main-Faucet,Cold,17:53.8,0,17.651,0,650986447,FW63
Bathroom 1st floor - main-Faucet,Hot,47:23.4,0,16.534,0,510451998,FW63
Bathroom 1st floor - main-Faucet,Cold,51:23.2,0,17.625,0,700966429,FW63
Bathroom 1st floor - main-Faucet,Cold,47:07.4,0,20.882,0,726438417,FW63
Bathroom 1st floor - main-Faucet,Cold,11:07.6,0,20.195,0,726438409,FW63
Bathroom 1st floor - main-Faucet,Hot,11:07.6,0,20.729,0,726438410,FW63
Bathroom 1st floor - main-Faucet,Hot,47:07.4,0,20.271,0,726438418,FW63
Bathroom 1st floor - main-Faucet,Hot,00:55.2,0,16.962,0,372332726,FW63
Bathroom 1st floor - main-Faucet,Hot,00:44.9,0,16.855,0,477639472,FW63
Bathroom 1st floor - main-Faucet,Cold,47:35.0,0.035,16.211,0.75,681590919,FW63
Bathroom 1st floor - main-Faucet,Hot,18:38.2,0.423,34.815,8.5,487887766,FW63
Bathroom 1st floor - main-Faucet,Cold,35:47.7,0,16.211,0,473520787,FW63
Bathroom 1st floor - main-Faucet,Hot,58:26.9,0,13.737,0,597988979,FW63
Bathroom 1st floor - main-Faucet,Hot,59:31.9,0,17.678,0,497612599,FW63
Bathroom 1st floor - main-Faucet,Hot,17:45.6,0.235,18.23,4.25,568478944,FW63
Bathroom 1st floor - main-Faucet,Cold,39:37.5,0.012,12.688,1,581323002,FW63
Bathroom 1st floor - main-Faucet,Hot,24:53.0,0,18.959,0,375759440,FW63
Bathroom 1st floor - main-Faucet,Cold,18:33.4,0.067,15.261,5.5,587649238,FW63
Bathroom 1st floor - main-Faucet,Hot,46:41.4,2.378,27.598,53,483176475,FW63
Bathroom 1st floor - main-Faucet,Cold,40:44.3,0,18.308,0,388713175,FW63
Bathroom 1st floor - main-Faucet,Cold,51:22.3,0.414,14.518,17.25,605272343,FW63
Bathroom 1st floor - main-Faucet,Hot,37:53.8,0.826,21.236,16.5,555910168,FW63
Bathroom 1st floor - main-Faucet,Hot,31:45.9,0.28,14.573,4.5,664197495,FW63
Bathroom 1st floor - main-Faucet,Hot,30:14.8,0,15.261,0,617178505,FW63
Bathroom 1st floor - main-Faucet,Hot,58:59.2,0,12.831,0,547107926,FW63
Bathroom 1st floor - main-Faucet,Hot,10:10.3,0,15.724,0,624190518,FW63
Bathroom 1st floor - main-Faucet,Hot,10:15.3,0,17.836,0,431708186,FW63
Bathroom 1st floor - main-Faucet,Cold,22:58.4,0,13.681,0,548546885,FW63
Bathroom 1st floor - main-Faucet,Cold,46:07.2,0,15.995,0,629683655,FW63
Bathroom 1st floor - main-Faucet,Hot,46:07.2,0,14.849,0,629683656,FW63
Bathroom 1st floor - main-Faucet,Cold,23:30.2,0,19.011,0,500117056,FW63
Bathroom 1st floor - main-Faucet,Cold,04:49.8,0,18.203,0,380238821,FW63
Bathroom 1st floor - main-Faucet,Hot,44:46.1,0,17.678,0,567494397,FW63
Bathroom 1st floor - main-Faucet,Cold,56:45.7,0,19.373,0,568478936,FW63
Bathroom 1st floor - main-Faucet,Hot,42:14.4,0,16.076,0,617761734,FW63
Bathroom 1st floor - main-Faucet,Cold,23:07.2,0,21.312,0,727033454,FW63
Bathroom 1st floor - main-Faucet,Hot,23:07.2,0,20.348,0,727033455,FW63
Bathroom 1st floor - main-Faucet,Cold,24:53.0,0,19.554,0,375759439,FW63
Bathroom 1st floor - main-Faucet,Hot,27:50.1,1.421,36.506,27.5,380238811,FW63
Bathroom 1st floor - main-Faucet,Cold,08:30.9,0,17.095,0,408154305,FW63
Bathroom 1st floor - main-Faucet,Hot,11:18.6,0,14.156,0,517706797,FW63
Bathroom 1st floor - main-Faucet,Cold,59:07.0,0,21.438,0,727628731,FW63
Bathroom 1st floor - main-Faucet,Hot,59:07.0,0,20.399,0,727628732,FW63
Bathroom 1st floor - main-Faucet,Hot,44:32.7,0.147,28.318,3.25,405744677,FW63
Bathroom 1st floor - main-Faucet,Hot,18:16.2,0,16.049,0,615123552,FW63
Bathroom 1st floor - main-Faucet,Cold,26:37.1,0,24.811,0,399080386,FW63
Bathroom 1st floor - main-Faucet,Hot,34:27.6,0,12.945,0,596872386,FW63
Bathroom 1st floor - main-Faucet,Hot,39:42.7,0,15.887,0,481206518,FW63
Bathroom 1st floor - main-Faucet,Hot,47:46.1,0,14.601,0,663615190,FW63
Bathroom 1st floor - main-Faucet,Cold,50:07.5,0,18.543,0,443948840,FW63
Bathroom 1st floor - main-Faucet,Hot,04:49.8,0,26.875,0,380238822,FW63
Bathroom 1st floor - main-Faucet,Cold,34:25.7,0,15.616,0,600068429,FW63
Bathroom 1st floor - main-Faucet,Cold,01:22.1,0,17.836,0,703226467,FW63
Bathroom 1st floor - main-Faucet,Cold,07:34.9,0,18.36,0,492875934,FW63
Bathroom 1st floor - main-Faucet,Cold,46:13.1,0,21.337,0,435244756,FW63
Bathroom 1st floor - main-Faucet,Cold,41:12.5,0.013,18.778,1.25,436081021,FW63
Bathroom 1st floor - main-Faucet,Hot,08:02.5,0,18.804,0,636963731,FW63
Bathroom 1st floor - main-Faucet,Cold,35:17.8,0,17.546,0,518828350,FW63
Bathroom 1st floor - main-Faucet,Cold,43:40.6,0,15.588,0,672747452,FW63
Bathroom 1st floor - main-Faucet,Cold,43:40.7,0,17.175,0,484277932,FW63
Bathroom 1st floor - main-Faucet,Hot,14:18.2,0,18.072,0,611926696,FW63
Bathroom 1st floor - main-Faucet,Hot,27:37.4,0,19.888,0,488740692,FW63
Bathroom 1st floor - main-Faucet,Cold,16:04.4,0,15.261,0,634339902,FW63
Bathroom 1st floor - main-Faucet,Cold,49:26.5,0,17.068,0,695902885,FW63
Bathroom 1st floor - main-Faucet,Cold,20:44.8,0.01,16.775,0.5,387660065,FW63
Bathroom 1st floor - main-Faucet,Hot,23:04.3,0,13.905,0,539158669,FW63
Bathroom 1st floor - main-Faucet,Cold,47:46.3,0,16.614,0,475454494,FW63
Bathroom 1st floor - main-Faucet,Cold,56:39.3,0,18.308,0,396146672,FW63
Bathroom 1st floor - main-Faucet,Hot,19:56.7,0,14.821,0,459793661,FW63
Bathroom 1st floor - main-Faucet,Hot,30:51.8,0,14.794,0,558498875,FW63
Bathroom 1st floor - main-Faucet,Hot,11:12.6,0,14.656,0,526992371,FW63
Bathroom 1st floor - main-Faucet,Hot,14:42.4,0,13.933,0.25,669495019,FW63
Bathroom 1st floor - main-Faucet,Cold,33:48.9,0.129,15.452,9,659208927,FW63
Bathroom 1st floor - main-Faucet,Hot,50:41.3,0.047,44.492,2,483176485,FW63
Bathroom 1st floor - main-Faucet,Hot,02:24.3,0,20.526,0,418403519,FW63
Bathroom 1st floor - main-Faucet,Hot,31:40.1,0,17.994,0,485135195,FW63
Bathroom 1st floor - main-Faucet,Cold,59:03.1,0,14.656,0,541141523,FW63
Bathroom 1st floor - main-Faucet,Hot,59:02.2,0,13.229,0,542825736,FW63
Bathroom 1st floor - main-Faucet,Hot,53:50.7,0,18.02,0,560509661,FW63
Bathroom 1st floor - main-Faucet,Hot,54:56.9,0,14.518,0,646023683,FW63
Bathroom 1st floor - main-Faucet,Cold,53:06.4,0,20.602,0,727956811,FW63
Bathroom 1st floor - main-Faucet,Cold,11:06.7,0,21.589,0,727956798,FW63
Bathroom 1st floor - main-Faucet,Cold,16:06.7,0,21.564,0,727956800,FW63
Bathroom 1st floor - main-Faucet,Hot,16:06.7,0,20.399,0,727956801,FW63
Bathroom 1st floor - main-Faucet,Hot,17:06.7,0.667,20.348,30,727956803,FW63
Bathroom 1st floor - main-Faucet,Cold,11:02.7,0,14.545,0,541702275,FW63
Bathroom 1st floor - main-Faucet,Cold,23:15.2,0,15.914,0,522790812,FW63
Bathroom 1st floor - main-Faucet,Cold,38:18.4,0,18.413,0,611351395,FW63
Bathroom 1st floor - main-Faucet,Cold,16:57.8,0.352,17.599,11.75,368923479,FW63
Bathroom 1st floor - main-Faucet,Hot,06:29.8,0,12.859,0,593675482,FW63
Bathroom 1st floor - main-Faucet,Hot,55:40.3,0,17.994,0,484830005,FW63
Bathroom 1st floor - main-Faucet,Hot,10:20.3,0,16.103,0,424371338,FW63
Bathroom 1st floor - main-Faucet,Hot,11:50.3,0,14.877,0,657125642,FW63
Bathroom 1st floor - main-Faucet,Cold,15:01.4,0,16.48,0,363389431,FW63
Bathroom 1st floor - main-Faucet,Cold,40:37.4,0,18.804,0,398785293,FW63
Bathroom 1st floor - main-Faucet,Cold,21:59.7,0,18.046,0,641882997,FW63
Bathroom 1st floor - main-Faucet,Cold,03:33.6,0,15.724,0,683982034,FW63
Bathroom 1st floor - main-Faucet,Cold,43:21.2,0.022,19.296,1.5,422974663,FW63
Bathroom 1st floor - main-Faucet,Hot,59:08.1,0,14.212,0,533504701,FW63
Bathroom 1st floor - main-Faucet,Cold,02:17.6,0,17.678,0,612817021,FW63
Bathroom 1st floor - main-Faucet,Hot,07:40.9,0,20.704,0,483727193,FW63
Bathroom 1st floor - main-Faucet,Hot,18:33.4,0.324,14.24,5.75,587649239,FW63
Bathroom 1st floor - main-Faucet,Cold,08:46.3,0,18.099,0,567494379,FW63
Bathroom 1st floor - main-Faucet,Cold,14:08.7,0,18.778,0,441779166,FW63
Bathroom 1st floor - main-Faucet,Hot,59:26.0,0,16.908,0,506232000,FW63
Bathroom 1st floor - main-Faucet,Cold,46:08.1,0,16.4,0,627947705,FW63
Bathroom 1st floor - main-Faucet,Hot,34:14.5,0,17.095,0,433079668,FW63
Bathroom 1st floor - main-Faucet,Cold,47:01.6,0,14.101,0,543396480,FW63
Bathroom 1st floor - main-Faucet,Cold,00:39.7,0,16.802,0,577605953,FW63
Bathroom 1st floor - main-Faucet,Hot,34:09.5,0,15.425,0,625912100,FW63
Bathroom 1st floor - main-Faucet,Cold,44:21.2,0.415,19.502,17.25,422974665,FW63
Bathroom 1st floor - main-Faucet,Cold,19:02.4,0,19.631,0,362056169,FW63
Bathroom 1st floor - main-Faucet,Hot,58:35.1,0,12.802,0,585068459,FW63
Bathroom 1st floor - main-Faucet,Hot,59:23.0,0,16.534,0,511003598,FW63
Bathroom 1st floor - main-Faucet,Hot,14:08.7,0,18.23,0,441779167,FW63
Bathroom 1st floor - main-Faucet,Hot,37:29.5,0.472,19.141,8.5,410819230,FW63
Bathroom 1st floor - main-Faucet,Hot,19:45.6,0.039,19.631,0.75,568478949,FW63
Bathroom 1st floor - main-Faucet,Cold,24:27.2,0.442,15.151,17.25,413817510,FW63
Bathroom 1st floor - main-Faucet,Cold,54:19.1,0,16.292,0,425994519,FW63
Bathroom 1st floor - main-Faucet,Cold,37:25.9,0,17.228,0,696492807,FW63
Bathroom 1st floor - main-Faucet,Cold,10:34.6,0,16.561,0,493425207,FW63
Bathroom 1st floor - main-Faucet,Hot,31:40.0,0,14.518,0,673344665,FW63
Bathroom 1st floor - main-Faucet,Hot,15:37.9,0,25.177,0,488439020,FW63
Bathroom 1st floor - main-Faucet,Hot,18:20.3,0.087,36.529,2.25,424371359,FW63
Bathroom 1st floor - main-Faucet,Cold,50:01.8,0,18.151,0,451881994,FW63
Bathroom 1st floor - main-Faucet,Cold,11:11.7,0,15.425,0,527963829,FW63
Bathroom 1st floor - main-Faucet,Hot,52:28.3,0,15.995,0,412196404,FW63
Bathroom 1st floor - main-Faucet,Hot,11:22.6,0,16.48,0,511555654,FW63
Bathroom 1st floor - main-Faucet,Hot,36:51.6,0,16.427,0,377854042,FW63
Bathroom 1st floor - main-Faucet,Cold,38:36.7,0,20.322,0,399613899,FW63
Bathroom 1st floor - main-Faucet,Hot,20:53.8,0.845,28.845,19,464199952,FW63
Bathroom 1st floor - main-Faucet,Hot,47:50.3,0.156,40.961,3.75,469921847,FW63
